order_id,order_date,user_id,name,city,sate,postal_code,product_id,sales,quantity
1975,2020-09-18,67,Becky Castell,Peoria,Arizona,85345,,280.792,1
1976,2020-09-18,67,Becky Castell,Peoria,Arizona,85345,,68.448,4
1977,2020-09-18,67,Becky Castell,Peoria,Arizona,85345,,88.04,5
1978,2020-09-18,67,Becky Castell,Peoria,Arizona,85345,,15.872,1
1979,2020-09-18,67,Becky Castell,Peoria,Arizona,85345,,215.592,3
1980,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,14.62,2
1981,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,416.32,2
1982,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,43,5
1983,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,182.94,3
1984,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,60.83,7
1985,2020-10-27,269,Elizabeth Moffitt,Sioux Falls,South Dakota,57103,,389.97,3
1986,2019-04-02,69,Bradley Drucker,Richmond,Virginia,23223,,194.32,4
1987,2020-06-27,334,Helen Wasserman,Seattle,Washington,98115,,265.93,7
1988,2019-04-10,420,Karen Carlisle,Henderson,Kentucky,42420,,94.74,3
1989,2019-04-10,420,Karen Carlisle,Henderson,Kentucky,42420,,60.64,4
1990,2019-04-10,420,Karen Carlisle,Henderson,Kentucky,42420,,76.3,5
1991,2019-04-10,420,Karen Carlisle,Henderson,Kentucky,42420,,364.8,12
1992,2018-12-24,92,Brendan Murry,New York City,New York,10035,,79.872,3
1993,2018-12-24,92,Brendan Murry,New York City,New York,10035,,46.384,1
1994,2018-12-24,92,Brendan Murry,New York City,New York,10035,,12.96,2
1995,2019-04-04,353,Justin Deggeller,Philadelphia,Pennsylvania,19140,,547.136,4
1996,2020-06-28,663,Robert Waldorf,Lafayette,Indiana,47905,,277.4,5
1997,2020-06-28,663,Robert Waldorf,Lafayette,Indiana,47905,,5.78,1
1998,2021-03-19,131,Chris Cortes,Fairfield,Connecticut,6824,,10.86,3
1999,2021-03-19,131,Chris Cortes,Fairfield,Connecticut,6824,,426.79,7
2000,2017-11-30,643,Rick Hansen,New York City,New York,10009,,25.92,4
2001,2017-11-30,643,Rick Hansen,New York City,New York,10009,,45.92,4
2002,2020-02-18,201,Debra Catini,Warner Robins,Georgia,31088,,41.86,7
2003,2018-04-09,305,Gary Mitchum,Franklin,Massachusetts,2038,,63.2,5
2004,2018-04-09,305,Gary Mitchum,Franklin,Massachusetts,2038,,113.97,3
2005,2017-11-02,152,Carl Ludwig,Chicago,Illinois,60623,,123.552,3
2006,2019-06-02,613,Paul Van Hugh,Milwaukee,Wisconsin,53209,,490.32,9
2007,2019-06-21,478,Liz Thompson,San Antonio,Texas,78207,,70.08,5
2008,2019-06-21,478,Liz Thompson,San Antonio,Texas,78207,,1.272,2
2009,2019-06-21,478,Liz Thompson,San Antonio,Texas,78207,,557.585,5
2010,2021-03-11,41,Alice McCarthy,Los Angeles,California,90032,,9.024,6
2011,2021-03-11,41,Alice McCarthy,Los Angeles,California,90032,,69.456,2
2012,2021-03-11,41,Alice McCarthy,Los Angeles,California,90032,,10.86,2
2013,2021-03-11,41,Alice McCarthy,Los Angeles,California,90032,,79.47,3
2014,2021-03-11,41,Alice McCarthy,Los Angeles,California,90032,,10.08,6
2015,2018-12-09,672,Scott Cohen,San Francisco,California,94122,,1552.831,7
2016,2018-12-09,672,Scott Cohen,San Francisco,California,94122,,137.24,5
2017,2018-12-09,672,Scott Cohen,San Francisco,California,94122,,36.51,1
2018,2018-12-09,672,Scott Cohen,San Francisco,California,94122,,239.976,3
2019,2017-06-24,167,Christine Phan,New York City,New York,10024,,1579.746,7
2020,2017-06-24,167,Christine Phan,New York City,New York,10024,,1071.576,4
2021,2017-06-24,167,Christine Phan,New York City,New York,10024,,613.908,3
2022,2017-06-24,167,Christine Phan,New York City,New York,10024,,34.86,7
2023,2017-06-24,167,Christine Phan,New York City,New York,10024,,155.04,4
2024,2020-07-24,642,Roy Französisch,Columbus,Ohio,43229,,13.71,5
2025,2018-03-03,260,Erica Hackney,Sacramento,California,95823,,120.712,1
2026,2020-05-20,529,Michael Nguyen,Clinton,Maryland,20735,,23.12,4
2027,2020-10-14,534,Michael Paige,Warwick,Rhode Island,2886,,252,4
2028,2019-10-15,81,Barry Französisch,Aurora,Illinois,60505,,60.288,8
2029,2019-10-15,81,Barry Französisch,Aurora,Illinois,60505,,2.632,1
2030,2019-10-15,81,Barry Französisch,Aurora,Illinois,60505,,23.688,9
2031,2019-10-15,81,Barry Französisch,Aurora,Illinois,60505,,253.372,2
2032,2020-05-03,757,Theone Pippenger,Smyrna,Georgia,30080,,5.67,3
2033,2017-11-26,540,Maxwell Schwartz,Columbus,Ohio,43229,,76.776,4
2034,2017-11-26,540,Maxwell Schwartz,Columbus,Ohio,43229,,9.184,2
2035,2020-07-02,184,Christina VanderZanden,Fresno,California,93727,,176.04,4
2036,2020-07-02,184,Christina VanderZanden,Fresno,California,93727,,16.02,9
2037,2020-07-02,184,Christina VanderZanden,Fresno,California,93727,,185.92,4
2038,2020-07-02,184,Christina VanderZanden,Fresno,California,93727,,211.168,4
2039,2020-07-02,184,Christina VanderZanden,Fresno,California,93727,,479.984,2
2040,2019-03-22,217,Dennis Kane,San Diego,California,92105,,7.86,2
2041,2019-03-22,217,Dennis Kane,San Diego,California,92105,,24.448,2
2042,2019-03-16,690,Speros Goranitis,New York City,New York,10009,,6.48,1
2043,2019-03-16,690,Speros Goranitis,New York City,New York,10009,,41.86,7
2044,2019-03-16,690,Speros Goranitis,New York City,New York,10009,,1619.91,9
2045,2019-03-16,690,Speros Goranitis,New York City,New York,10009,,113.92,4
2046,2019-06-25,178,Christine Sundaresam,Malden,Massachusetts,2148,,39.68,2
2047,2019-02-22,595,Patrick Jones,New York City,New York,10035,,37.6,2
2048,2019-02-22,595,Patrick Jones,New York City,New York,10035,,59.9,2
2049,2019-02-22,595,Patrick Jones,New York City,New York,10035,,37,5
2050,2020-11-21,574,Nora Preis,San Francisco,California,94109,,5.76,2
2051,2020-11-21,574,Nora Preis,San Francisco,California,94109,,16.68,6
2052,2020-12-17,667,Sean Braxton,Florence,South Carolina,29501,,628.81,7
2053,2020-12-17,667,Sean Braxton,Florence,South Carolina,29501,,56.45,5
2054,2020-07-09,53,Adam Shillingsburg,Springfield,Missouri,65807,,94.2,6
2055,2020-07-09,53,Adam Shillingsburg,Springfield,Missouri,65807,,28.4,5
2056,2020-01-05,329,Harry Marie,Huntsville,Texas,77340,,956.6648,7
2057,2021-01-14,508,Mike Gockenbach,Los Angeles,California,90045,,1115.91,9
2058,2021-01-14,508,Mike Gockenbach,Los Angeles,California,90045,,128.744,7
2059,2021-01-14,508,Mike Gockenbach,Los Angeles,California,90045,,79.92,10
2060,2020-04-29,754,Tamara Manning,San Francisco,California,94122,,24.2,5
2061,2020-04-29,754,Tamara Manning,San Francisco,California,94122,,359.976,3
2062,2020-06-30,76,Bill Eplett,San Francisco,California,94122,,211.84,8
2063,2017-11-08,58,Ann Steele,Philadelphia,Pennsylvania,19120,,5.68,2
2064,2018-09-15,268,Eleni McCrary,Los Angeles,California,90036,,7.52,5
2065,2020-04-07,740,Troy Blackwell,Milwaukee,Wisconsin,53209,,754.45,5
2066,2018-10-14,607,Paul Prost,Holyoke,Massachusetts,1040,,301.96,2
2067,2021-01-19,523,Michelle Lonsdale,Albuquerque,New Mexico,87105,,595,5
2068,2021-01-19,523,Michelle Lonsdale,Albuquerque,New Mexico,87105,,79.872,3
2069,2021-02-16,490,Matt Collister,Coachella,California,92236,,63.56,2
2070,2021-02-16,490,Matt Collister,Coachella,California,92236,,99.99,1
2071,2019-07-27,168,Clay Rozendal,Elmhurst,Illinois,60126,,230.376,3
2072,2019-07-27,168,Clay Rozendal,Elmhurst,Illinois,60126,,9.664,2
2073,2021-04-03,724,Susan Vittorini,Fairfield,Ohio,45014,,158.928,7
2074,2021-04-03,724,Susan Vittorini,Fairfield,Ohio,45014,,13.023,1
2075,2021-04-03,724,Susan Vittorini,Fairfield,Ohio,45014,,273.06,2
2076,2021-04-03,724,Susan Vittorini,Fairfield,Ohio,45014,,39.312,13
2077,2019-09-19,552,Mary Zewe,Arlington,Texas,76017,,1.344,4
2078,2019-09-19,552,Mary Zewe,Arlington,Texas,76017,,8.272,4
2079,2019-09-19,552,Mary Zewe,Arlington,Texas,76017,,12.544,7
2080,2020-08-20,628,Ross Baird,San Francisco,California,94110,,58.48,8
2081,2021-04-06,329,Harry Marie,Seattle,Washington,98103,,7.4,2
2082,2017-07-02,64,Annie Zypern,New York City,New York,10009,,366.786,7
2083,2020-09-04,371,Jonathan Howell,Houston,Texas,77070,,54.368,4
2084,2019-02-22,595,Patrick Jones,Springfield,Virginia,22153,,33.96,2
2085,2019-02-22,595,Patrick Jones,Springfield,Virginia,22153,,826.11,3
2086,2020-10-10,123,Christina Anderson,Farmington,New Mexico,87401,,545.85,9
2087,2018-02-25,615,Pierre Wener,Louisville,Colorado,80027,,145.98,2
2088,2018-02-25,615,Pierre Wener,Louisville,Colorado,80027,,35.808,4
2089,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,345,5
2090,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,174.286,2
2091,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,662.84,4
2092,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,95.1,5
2093,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,26.88,6
2094,2019-08-30,17,Art Ferguson,Passaic,New Jersey,7055,,257.98,2
2095,2019-01-03,42,Anne McFarland,Los Angeles,California,90004,,17.48,2
2096,2020-02-08,68,Bill Donatelli,Philadelphia,Pennsylvania,19143,,492.835,5
2097,2018-12-23,161,Christopher Martinez,North Charleston,South Carolina,29406,,269.49,3
2098,2020-02-13,179,Christopher Schild,San Jose,California,95123,,29.12,5
2099,2020-06-24,196,Denny Blanton,New York City,New York,10011,,18.75,5
2100,2020-06-24,196,Denny Blanton,New York City,New York,10011,,119.7,6
2101,2020-06-24,196,Denny Blanton,New York City,New York,10011,,9.144,3
2102,2020-06-24,196,Denny Blanton,New York City,New York,10011,,57.06,3
2103,2020-06-24,196,Denny Blanton,New York City,New York,10011,,71.6,8
2104,2020-06-24,196,Denny Blanton,New York City,New York,10011,,107.44,8
2105,2020-06-24,196,Denny Blanton,New York City,New York,10011,,7.31,1
2106,2020-06-24,196,Denny Blanton,New York City,New York,10011,,59.1,6
2107,2020-06-24,196,Denny Blanton,New York City,New York,10011,,46.53,3
2108,2020-11-22,366,James Galang,Plainfield,New Jersey,7060,,97.84,2
2109,2018-10-19,674,Shahid Collister,Seattle,Washington,98115,,29.97,3
2110,2018-10-19,674,Shahid Collister,Seattle,Washington,98115,,98.352,3
2111,2021-03-12,180,Chuck Sachs,New York City,New York,10009,,83.92,5
2112,2021-03-12,180,Chuck Sachs,New York City,New York,10009,,14.624,2
2113,2021-03-12,180,Chuck Sachs,New York City,New York,10009,,136.99,1
2114,2021-03-12,180,Chuck Sachs,New York City,New York,10009,,3.15,1
2115,2020-08-11,519,Mike Kennedy,Newport News,Virginia,23602,,9.11,1
2116,2020-08-11,519,Mike Kennedy,Newport News,Virginia,23602,,571.44,4
2117,2020-08-11,519,Mike Kennedy,Newport News,Virginia,23602,,32.4,5
2118,2020-08-11,519,Mike Kennedy,Newport News,Virginia,23602,,16.91,1
2119,2019-05-02,156,Carlos Meador,Fayetteville,North Carolina,28314,,14.272,8
2120,2019-05-02,156,Carlos Meador,Fayetteville,North Carolina,28314,,451.136,4
2121,2019-05-02,156,Carlos Meador,Fayetteville,North Carolina,28314,,64.864,4
2122,2020-02-11,591,Phillip Flathmann,Los Angeles,California,90032,,217.584,2
2123,2020-02-11,591,Phillip Flathmann,Los Angeles,California,90032,,82.95,5
2124,2020-02-11,591,Phillip Flathmann,Los Angeles,California,90032,,87.71,7
2125,2020-02-11,591,Phillip Flathmann,Los Angeles,California,90032,,1101.48,4
2126,2020-12-12,308,Greg Maxwell,Los Angeles,California,90036,,1322.352,3
2127,2017-12-21,200,Dan Campbell,New York City,New York,10011,,5.46,3
2128,2020-09-26,290,Frank Olsen,Dallas,Texas,75220,,11.184,1
2129,2020-09-26,290,Frank Olsen,Dallas,Texas,75220,,153.584,2
2130,2021-04-02,32,Alan Hwang,Seattle,Washington,98105,,1003.62,6
2131,2018-04-11,128,Claudia Bergmann,Newark,Delaware,19711,,85.52,2
2132,2018-04-11,128,Claudia Bergmann,Newark,Delaware,19711,,9.84,3
2133,2018-04-11,128,Claudia Bergmann,Newark,Delaware,19711,,20.04,3
2134,2019-01-17,735,Tim Brockman,New York City,New York,10024,,631.96,4
2135,2019-01-17,735,Tim Brockman,New York City,New York,10024,,23.92,4
2136,2018-03-22,424,Katherine Ducich,Los Angeles,California,90049,,90.24,6
2137,2017-09-23,676,Sonia Cooley,Mishawaka,Indiana,46544,,647.84,8
2138,2019-01-04,110,Bryan Spruell,San Diego,California,92037,,64.17,3
2139,2019-01-04,110,Bryan Spruell,San Diego,California,92037,,124.46,2
2140,2019-08-27,112,Bill Tyler,San Francisco,California,94109,,9.584,1
2141,2020-09-29,200,Dan Campbell,Miami,Florida,33178,,37.608,3
2142,2020-09-24,474,Luke Schmidt,Skokie,Illinois,60076,,12.224,2
2143,2020-09-24,474,Luke Schmidt,Skokie,Illinois,60076,,2.304,4
2144,2020-09-24,474,Luke Schmidt,Skokie,Illinois,60076,,9.36,4
2145,2020-02-22,656,Ralph Ritter,San Francisco,California,94110,,7.38,2
2146,2018-10-10,623,Richard Bierner,Houston,Texas,77070,,32.784,4
2147,2020-06-09,549,Maribeth Yedwab,Los Angeles,California,90045,,196.776,3
2148,2020-06-09,549,Maribeth Yedwab,Los Angeles,California,90045,,479.94,6
2149,2020-02-26,62,Arthur Wiediger,Oklahoma City,Oklahoma,73120,,1117.92,4
2150,2021-03-11,189,Daniel Byrd,Tampa,Florida,33614,,45.66,5
2151,2020-02-19,66,Brenda Bowman,Chicago,Illinois,60623,,95.968,4
2152,2020-02-19,66,Brenda Bowman,Chicago,Illinois,60623,,47.992,2
2153,2017-12-13,574,Nora Preis,Bowling Green,Ohio,43402,,264.32,2
2154,2018-02-22,584,Peter Bühler,Houston,Texas,77095,,604.656,9
2155,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,20.16,7
2156,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,29.46,6
2157,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,868.59,3
2158,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,12.96,2
2159,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,5.5,1
2160,2020-01-23,142,Cynthia Delaney,Oklahoma City,Oklahoma,73120,,121.6,4
2161,2018-01-31,189,Daniel Byrd,Fort Lauderdale,Florida,33311,,10.368,2
2162,2017-11-24,209,Don Jones,Little Rock,Arkansas,72209,,114.2,5
2163,2017-11-24,209,Don Jones,Little Rock,Arkansas,72209,,17.96,4
2164,2017-11-24,209,Don Jones,Little Rock,Arkansas,72209,,12.67,7
2165,2017-11-24,209,Don Jones,Little Rock,Arkansas,72209,,339.96,4
2166,2020-11-22,222,Dionis Lloyd,Philadelphia,Pennsylvania,19120,,1801.632,6
2167,2018-12-15,467,Lori Olson,La Quinta,California,92253,,46.32,4
2168,2018-05-06,721,Seth Vernon,Cleveland,Ohio,44105,,181.986,2
2169,2018-05-06,721,Seth Vernon,Cleveland,Ohio,44105,,431.976,4
2170,2018-05-06,721,Seth Vernon,Cleveland,Ohio,44105,,155.37,1
2171,2018-10-24,268,Eleni McCrary,San Francisco,California,94122,,1348.704,6
2172,2018-10-24,268,Eleni McCrary,San Francisco,California,94122,,700.152,3
2173,2019-08-08,426,Ken Dana,Scottsdale,Arizona,85254,,111.888,7
2174,2018-01-03,553,Nicole Brennan,Philadelphia,Pennsylvania,19134,,143.952,3
2175,2019-12-17,44,Anne Pryor,Malden,Massachusetts,2148,,173.94,3
2176,2019-12-17,44,Anne Pryor,Malden,Massachusetts,2148,,14.76,4
2177,2019-12-23,602,Parhena Norris,Columbia,South Carolina,29203,,25.92,4
2178,2019-11-23,347,John Castell,Tallahassee,Florida,32303,,705.544,7
2179,2019-01-04,590,Philip Fox,New York City,New York,10035,,50,2
2180,2020-01-16,119,Bart Watters,Houston,Texas,77070,,51.712,8
2181,2018-07-02,102,Ben Peterman,Coral Springs,Florida,33065,,6.992,2
2182,2018-09-08,754,Tamara Manning,Orem,Utah,84057,,1406.86,7
2183,2018-09-08,754,Tamara Manning,Orem,Utah,84057,,15.75,5
2184,2018-09-08,754,Tamara Manning,Orem,Utah,84057,,323.1,2
2185,2019-04-04,485,Maria Bertelson,Nashville,Tennessee,37211,,9.216,4
2186,2019-04-04,485,Maria Bertelson,Nashville,Tennessee,37211,,10.368,2
2187,2018-06-25,333,Harold Ryan,New York City,New York,10009,,15.02,1
2188,2018-06-25,333,Harold Ryan,New York City,New York,10009,,33.82,2
2189,2021-03-30,73,Brian Derr,Bowling Green,Kentucky,42104,,71,4
2190,2021-02-08,686,Sarah Foster,Bellingham,Washington,98226,,25.12,5
2191,2021-02-08,686,Sarah Foster,Bellingham,Washington,98226,,2665.62,9
2192,2020-12-15,708,Stefania Perrino,New York City,New York,10011,,478.08,8
2193,2021-04-05,236,Dan Reichenbach,Newark,Ohio,43055,,164.388,2
2194,2021-04-05,236,Dan Reichenbach,Newark,Ohio,43055,,13.248,4
2195,2020-10-23,781,Valerie Mitchum,Woodstock,Illinois,60098,,2.912,2
2196,2019-11-20,160,Chris McAfee,Carrollton,Texas,75007,,1399.944,7
2197,2020-10-16,701,Sean Miller,Lafayette,Indiana,47905,,526.45,5
2198,2018-03-01,618,Ruben Ausman,Columbus,Georgia,31907,,16.23,3
2199,2018-03-01,618,Ruben Ausman,Columbus,Georgia,31907,,319.9,5
2200,2018-03-01,618,Ruben Ausman,Columbus,Georgia,31907,,11.36,2
2201,2018-03-01,618,Ruben Ausman,Columbus,Georgia,31907,,675.12,3
2202,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,62.82,3
2203,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,489.92,8
2204,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,19.44,3
2205,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,16.68,2
2206,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,155.35,13
2207,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,12.42,3
2208,2017-05-05,683,Shirley Daniels,Alexandria,Virginia,22304,,187.98,2
2209,2020-10-07,617,Ralph Arnett,New York City,New York,10024,,248.57,7
2210,2020-10-07,617,Ralph Arnett,New York City,New York,10024,,22.23,1
2211,2019-08-13,80,Barry Franz,Los Angeles,California,90004,,5.98,1
2212,2019-08-13,80,Barry Franz,Los Angeles,California,90004,,246.168,3
2213,2019-12-17,684,Sanjit Engle,Wheeling,Illinois,60090,,14.136,2
2214,2019-12-17,684,Sanjit Engle,Wheeling,Illinois,60090,,601.47,3
2215,2021-03-03,659,Roland Schwarz,Summerville,South Carolina,29483,,79.1,2
2216,2021-03-03,659,Roland Schwarz,Summerville,South Carolina,29483,,327.84,8
2217,2020-08-20,93,Brian Moss,Columbus,Indiana,47201,,180.96,2
2218,2020-08-20,93,Brian Moss,Columbus,Indiana,47201,,914.97,3
2219,2020-08-20,93,Brian Moss,Columbus,Indiana,47201,,587.97,3
2220,2020-08-20,93,Brian Moss,Columbus,Indiana,47201,,530.34,2
2221,2020-08-20,93,Brian Moss,Columbus,Indiana,47201,,14.94,3
2222,2020-07-31,698,Sally Knutson,New York City,New York,10024,,121.94,2
2223,2020-07-31,698,Sally Knutson,New York City,New York,10024,,122.71,7
2224,2019-09-12,275,Edward Nazzal,New York City,New York,10035,,14.94,3
2225,2019-09-12,275,Edward Nazzal,New York City,New York,10035,,1349.85,3
2226,2019-09-12,275,Edward Nazzal,New York City,New York,10035,,136.784,1
2227,2019-09-12,275,Edward Nazzal,New York City,New York,10035,,61.12,4
2228,2019-06-12,507,Michael Granlund,San Diego,California,92024,,16.99,1
2229,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,24.672,3
2230,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,2.52,1
2231,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,1218.735,5
2232,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,5.904,2
2233,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,15.696,3
2234,2018-03-04,490,Matt Collister,Arlington,Texas,76017,,6.096,3
2235,2019-08-06,97,Bill Overfelt,Los Angeles,California,90045,,41.568,2
2236,2017-08-03,20,Aleksandra Gannaway,Los Angeles,California,90049,,230.28,3
2237,2017-08-03,20,Aleksandra Gannaway,Los Angeles,California,90049,,18.288,6
2238,2020-07-09,537,Maribeth Schnelling,San Francisco,California,94110,,5.78,2
2239,2020-07-09,537,Maribeth Schnelling,San Francisco,California,94110,,121.68,13
2240,2018-03-12,492,Matthew Clasen,Saint Louis,Missouri,63116,,25.92,4
2241,2021-01-29,731,Tom Ashbrook,New York City,New York,10024,,11199.968,4
2242,2021-01-29,731,Tom Ashbrook,New York City,New York,10024,,2399.6,8
2243,2021-01-29,731,Tom Ashbrook,New York City,New York,10024,,63.9,5
2244,2021-01-29,731,Tom Ashbrook,New York City,New York,10024,,52.99,1
2245,2021-02-20,667,Sean Braxton,Springfield,Ohio,45503,,60.864,4
2246,2021-02-20,667,Sean Braxton,Springfield,Ohio,45503,,652.995,7
2247,2021-02-20,667,Sean Braxton,Springfield,Ohio,45503,,11.22,10
2248,2018-10-13,79,Barbara Fisher,Fayetteville,North Carolina,28314,,4.928,2
2249,2018-10-13,79,Barbara Fisher,Fayetteville,North Carolina,28314,,7.23,5
2250,2020-09-19,665,Sarah Bern,New York City,New York,10035,,19.04,4
2251,2020-09-19,665,Sarah Bern,New York City,New York,10035,,13.128,3
2252,2020-09-19,665,Sarah Bern,New York City,New York,10035,,64.14,3
2253,2020-09-19,665,Sarah Bern,New York City,New York,10035,,858.24,4
2254,2018-05-30,466,Liz MacKendrick,Hot Springs,Arkansas,71901,,29.99,1
2255,2019-07-26,83,Ben Ferrer,Raleigh,North Carolina,27604,,36.792,1
2256,2019-07-26,83,Ben Ferrer,Raleigh,North Carolina,27604,,18.624,8
2257,2017-12-15,738,Tom Boeckenhauer,Tulsa,Oklahoma,74133,,57.69,3
2258,2017-12-15,738,Tom Boeckenhauer,Tulsa,Oklahoma,74133,,42.81,3
2259,2017-12-15,738,Tom Boeckenhauer,Tulsa,Oklahoma,74133,,12.96,2
2260,2017-12-15,738,Tom Boeckenhauer,Tulsa,Oklahoma,74133,,821.88,6
2261,2017-12-15,738,Tom Boeckenhauer,Tulsa,Oklahoma,74133,,104.85,3
2262,2020-01-04,692,Sally Hughsby,Hesperia,California,92345,,424.9575,5
2263,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,10.776,3
2264,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,11.784,3
2265,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,164.88,3
2266,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,1292.94,3
2267,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,25.584,2
2268,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,261.74,2
2269,2020-12-25,55,Alan Schoenberger,Provo,Utah,84604,,14.4,5
2270,2019-11-24,598,Pete Kriz,San Francisco,California,94110,,10.86,3
2271,2019-04-03,333,Harold Ryan,Gilbert,Arizona,85234,,883.84,4
2272,2021-03-07,205,Deirdre Greer,New York City,New York,10035,,1979.89,11
2273,2021-03-07,205,Deirdre Greer,New York City,New York,10035,,79.96,2
2274,2020-07-22,154,Craig Leslie,Springfield,Missouri,65807,,8.76,2
2275,2019-08-09,321,Herbert Flentye,Memphis,Tennessee,38109,,3.984,1
2276,2019-08-09,321,Herbert Flentye,Memphis,Tennessee,38109,,370.62,3
2277,2019-08-09,321,Herbert Flentye,Memphis,Tennessee,38109,,2.742,2
2278,2020-01-09,324,Hunter Glantz,Amarillo,Texas,79109,,79.512,3
2279,2020-01-09,324,Hunter Glantz,Amarillo,Texas,79109,,28.352,1
2280,2018-12-03,568,Nancy Lomonaco,Los Angeles,California,90045,,40.784,1
2281,2018-12-03,568,Nancy Lomonaco,Los Angeles,California,90045,,105.96,4
2282,2017-12-17,657,Rick Reed,Lowell,Massachusetts,1852,,166.44,3
2283,2017-12-17,657,Rick Reed,Lowell,Massachusetts,1852,,785.88,6
2284,2017-12-17,657,Rick Reed,Lowell,Massachusetts,1852,,26.2,2
2285,2017-12-17,657,Rick Reed,Lowell,Massachusetts,1852,,1325.85,5
2286,2021-03-12,744,Toby Carlisle,San Diego,California,92024,,166.44,3
2287,2021-03-06,198,Doug Bickford,Asheville,North Carolina,28806,,8.76,5
2288,2021-03-06,198,Doug Bickford,Asheville,North Carolina,28806,,43.584,1
2289,2017-09-28,722,Stewart Visinsky,Pueblo,Colorado,81001,,11.088,7
2290,2017-09-28,722,Stewart Visinsky,Pueblo,Colorado,81001,,25.164,2
2291,2020-10-06,183,Carol Triggs,Los Angeles,California,90004,,312.552,9
2292,2019-11-12,617,Ralph Arnett,Peoria,Illinois,61604,,3.98,5
2293,2019-02-20,790,Yoseph Carroll,Los Angeles,California,90032,,15.7,5
2294,2017-10-07,619,Russell Applegate,Chicago,Illinois,60653,,5.248,4
2295,2019-12-06,175,Chad Sievert,Englewood,Colorado,80112,,15.48,3
2296,2019-12-06,175,Chad Sievert,Englewood,Colorado,80112,,108.576,3
2297,2019-05-02,38,Anthony Johnson,Seattle,Washington,98115,,109.9,5
2298,2018-01-22,218,Dan Lawera,Hialeah,Florida,33012,,15.384,1
2299,2019-05-18,77,Bobby Elias,Lancaster,Ohio,43130,,30.352,2
2300,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,821.3,4
2301,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,22638.48,6
2302,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,21.376,4
2303,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,8.016,3
2304,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,30.768,2
2305,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,18.936,3
2306,2017-06-25,701,Sean Miller,Jacksonville,Florida,32216,,122.352,3
2307,2017-08-31,654,Resi Pölking,Baltimore,Maryland,21215,,116.28,3
2308,2020-10-18,351,Joy Daniels,New York City,New York,10009,,132.6,6
2309,2020-09-23,10,Alejandro Ballentine,Carlsbad,New Mexico,88220,,16.68,2
2310,2020-09-23,10,Alejandro Ballentine,Carlsbad,New Mexico,88220,,19.44,3
2311,2020-09-23,10,Alejandro Ballentine,Carlsbad,New Mexico,88220,,192.16,4
2312,2018-05-09,130,Charles Crestani,Los Angeles,California,90049,,227.36,7
2313,2018-05-09,130,Charles Crestani,Los Angeles,California,90049,,1919.976,3
2314,2019-03-21,300,Gary Hwang,Jacksonville,Florida,32216,,12.828,2
2315,2021-01-16,166,Cathy Prescott,Lakewood,Ohio,44107,,45.888,4
2316,2020-11-05,304,Gary McGarr,Troy,New York,12180,,60.12,9
2317,2019-03-11,111,Beth Thompson,Seattle,Washington,98105,,13.9,5
2318,2018-03-13,166,Cathy Prescott,New York City,New York,10024,,129.98,2
2319,2020-12-03,677,Steve Carroll,Columbus,Georgia,31907,,71.98,2
